Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2020-11-17,116.11181640625,156.7830047607422,87.36096954345703,204.7781219482422,147.20333862304688
2020-11-18,114.78916931152344,155.2729949951172,86.31858825683594,202.07843017578125,162.2133331298828
2020-11-19,115.38240814208984,155.8509979248047,87.20772552490234,203.36126708984375,166.42333984375
2020-11-20,114.11811065673828,154.97000122070312,86.10730743408203,201.41783142089844,163.20333862304688
2020-11-23,110.72393798828125,154.91949462890625,85.66993713378906,201.1497802734375,173.9499969482422
2020-11-24,112.00769805908203,155.9029998779297,87.47203063964844,204.73985290527344,185.1266632080078
2020-11-25,112.84407043457031,159.2534942626953,87.48342895507812,204.74945068359375,191.3333282470703
2020-11-27,113.38871002197266,159.76699829101562,88.61856842041016,206.0514373779297,195.25332641601562
2020-11-30,115.7811508178711,158.40199279785156,87.00093841552734,204.94090270996094,189.1999969482422
2020-12-01,119.35038757324219,161.00399780273438,89.03215789794922,206.98963928222656,194.9199981689453
2020-12-02,119.70050811767578,160.17649841308594,90.50052642822266,206.18544006347656,189.60667419433594
2020-12-03,119.56434631347656,159.3365020751953,90.34529876708984,205.1036376953125,197.7933349609375
2020-12-04,118.89327239990234,158.12899780273438,90.44052124023438,205.218505859375,199.67999267578125
2020-12-07,120.35210418701172,157.89999389648438,90.10677337646484,205.15151977539062,213.9199981689453
2020-12-08,120.96480560302734,158.864501953125,89.82408905029297,206.79812622070312,216.6266632080078
2020-12-09,118.43620300292969,155.2100067138672,88.16431427001953,202.76771545410156,201.4933319091797
2020-12-10,119.85613250732422,155.07449340820312,87.65800476074219,201.54232788085938,209.02333068847656
2020-12-11,119.04891204833984,155.8209991455078,88.01256561279297,204.1654510498047,203.3300018310547
2020-12-14,118.43620300292969,157.84849548339844,86.89481353759766,205.0653533935547,213.27667236328125
2020-12-15,124.36870574951172,158.25599670410156,87.33219146728516,204.9983673095703,211.0833282470703
2020-12-16,124.30062866210938,162.04800415039062,87.1392822265625,209.9287567138672,207.58999633789062
